mineral_name,chemical_index_id,group_id,subgroup_id,mineral_id
Whiteite-(CaFeMg),19.12.60,19,12,60
Whiteite-(CaMnMg),19.12.61,19,12,61
Whiteite-(MnFeMg),19.12.62,19,12,62
Rittmannite,19.12.63,19,12,63
Zanazziite,19.12.64,19,12,64
Samuelsonite,19.12.65,19,12,65
Pararobertsite,19.12.7,19,12,7
Sinkankasite,19.12.8,19,12,8
Mangangordonite,19.12.9,19,12,9
Barbosalite,19.13.1,19,13,1
Beraunite,19.13.10,19,13,10
Vivianite,19.13.11,19,13,11
Metavivianite,19.13.12,19,13,12
Strengite,19.13.2,19,13,2
Phosphosiderite,19.13.3,19,13,3
DufrÃ©nite,19.13.4,19,13,4
Giniite,19.13.5,19,13,5
Whitmoreite,19.13.6,19,13,6
Tinticite,19.13.7,19,13,7
Ferristrunzite,19.13.8,19,13,8
Ferrostrunzite,19.13.9,19,13,9
Cyrilovite,19.14.1,19,14,1
Satterlyite,19.14.10,19,14,10
Ushkovite,19.14.11,19,14,11
Garyansellite,19.14.12,19,14,12
Thadeuite,19.14.13,19,14,13
Anapaite,19.14.14,19,14,14
Xanthoxenite,19.14.15,19,14,15
Calcioferrite,19.14.16,19,14,16
Mitridatite,19.14.17,19,14,17
MÃ©lonjosephite,19.14.18,19,14,18
Delvauxite,19.14.19,19,14,19
Kidwellite,19.14.2,19,14,2
Collinsite,19.14.20,19,14,20
Segelerite,19.14.21,19,14,21
Kingsmountite,19.14.22,19,14,22
Vauxite,19.14.23,19,14,23
Metavauxite,19.14.24,19,14,24
Paravauxite,19.14.25,19,14,25
Sigloite,19.14.26,19,14,26
Cacoxenite,19.14.27,19,14,27
Koninckite,19.14.28,19,14,28
Lazulite,19.14.29,19,14,29
Rosemaryite,19.14.3,19,14,3
Scorzalite,19.14.30,19,14,30
Souzalite,19.14.31,19,14,31
Gormanite,19.14.32,19,14,32
ZaÃ¯rite,19.14.33,19,14,33
Wyllieite,19.14.4,19,14,4
Ferrowyllieite,19.14.5,19,14,5
NatrodufrÃ©nite,19.14.6,19,14,6
Leucophosphite,19.14.7,19,14,7
Spheniscidite,19.14.8,19,14,8
Burangaite,19.14.9,19,14,9
Arupite,19.15.1,19,15,1
Cassidyite,19.15.2,19,15,2
Libethenite,19.2.1,19,2,1
Planerite,19.2.10,19,2,10
Hentschelite,19.2.11,19,2,11
Chalcosiderite,19.2.13,19,2,13
Phosphofibrite,19.2.14,19,2,14
Cornetite,19.2.2,19,2,2
Reichenbachite,19.2.3,19,2,3
Ludjibaite,19.2.4,19,2,4
Pseudomalachite,19.2.5,19,2,5
Nissonite,19.2.6,19,2,6
Zapatalite,19.2.7,19,2,7
Turquoise,19.2.8,19,2,8
Sieleckiite,19.2.9,19,2,9
Moraesite,19.3.1,19,3,1
Tiptopite,19.3.10,19,3,10
Gainesite,19.3.11,19,3,11
Roscherite,19.3.12,19,3,12
Faheyite,19.3.13,19,3,13
Farringtonite,19.3.14,19,3,14
Holtedahlite,19.3.15,19,3,15
Althausite,19.3.16,19,3,16
Newberyite,19.3.17,19,3,17
Phosphorrösslerite,19.3.18,19,3,18
Bobierrite,19.3.19,19,3,19
Beryllonite,19.3.2,19,3,2
BariÄ‡ite,19.3.20,19,3,20
Panethite,19.3.21,19,3,21
Dittmarite,19.3.22,19,3,22
Struvite,19.3.23,19,3,23
Hannayite,19.3.24,19,3,24
Hurlbutite,19.3.3,19,3,3
Hydroxylherderite,19.3.4,19,3,4
Glucine,19.3.5,19,3,5
Fransoletite,19.3.6,19,3,6
Uralolite,19.3.7,19,3,7
Pahasapaite,19.3.9,19,3,9
Monetite,19.4.1,19,4,1
Petersite-(Y),19.4.10,19,4,10
Hydroxylapatite,19.4.2,19,4,2
Brushite,19.4.3,19,4,3
Isoclasite,19.4.4,19,4,4
Buchwaldite,19.4.5,19,4,5
Canaphite,19.4.6,19,4,6
Mundrabillaite,19.4.7,19,4,7
Whitlockite,19.4.8,19,4,8
Brianite,19.4.9,19,4,9
Strontiowhitlockite,19.5.1,19,5,1
Gorceixite,19.5.10,19,5,10
Penikisite,19.5.11,19,5,11
Curetonite,19.5.12,19,5,12
Bjarebyite,19.5.13,19,5,13
Kulanite,19.5.14,19,5,14
Perloffite,19.5.15,19,5,15
Belovite-(Ce),19.5.2,19,5,2
Goyazite,19.5.3,19,5,3
Goedkenite,19.5.4,19,5,4
Palermoite,19.5.5,19,5,5
Nabaphite,19.5.6,19,5,6
Olgite,19.5.7,19,5,7
Nastrophite,19.5.8,19,5,8
Jagowerite,19.5.9,19,5,9
Tarbuttite,19.6.1,19,6,1
Faustite,19.6.10,19,6,10
Aheylite,19.6.11,19,6,11
Jungite,19.6.12,19,6,12
Schoonerite,19.6.13,19,6,13
Phosphophyllite,19.6.14,19,6,14
Spencerite,19.6.2,19,6,2
Hopeite,19.6.3,19,6,3
Parahopeite,19.6.4,19,6,4
Veszelyite,19.6.5,19,6,5
Kipushite,19.6.6,19,6,6
Scholzite,19.6.7,19,6,7
Parascholzite,19.6.8,19,6,8
Ehrleite,19.6.9,19,6,9
Berlinite,19.7.1,19,7,1
Vantasselite,19.7.10,19,7,10
Kingite,19.7.11,19,7,11
Vashegyite,19.7.12,19,7,12
Augelite,19.7.2,19,7,2
Trolleite,19.7.3,19,7,3
Senegalite,19.7.4,19,7,4
Variscite,19.7.5,19,7,5
Metavariscite,19.7.6,19,7,6
Bolivarite,19.7.7,19,7,7
Wavellite,19.7.8,19,7,8
Evansite,19.7.9,19,7,9
Montebrasite,19.8.1,19,8,1
Aldermanite,19.8.10,19,8,10
Overite,19.8.11,19,8,11
Montgomeryite,19.8.12,19,8,12
Foggite,19.8.14,19,8,14
Gatumbaite,19.8.15,19,8,15
Crandallite,19.8.16,19,8,16
Matulaite,19.8.17,19,8,17
Lehiite,19.8.19,19,8,19
Brazilianite,19.8.2,19,8,2
Millisite,19.8.20,19,8,20
Englishite,19.8.21,19,8,21
Kleemanite,19.8.22,19,8,22
Mantienneite,19.8.23,19,8,23
Paulkerrite,19.8.24,19,8,24
Wardite,19.8.3,19,8,3
Tancoite,19.8.4,19,8,4
Bertossaite,19.8.5,19,8,5
Tinsleyite,19.8.6,19,8,6
Taranakite,19.8.7,19,8,7
Francoanellite,19.8.8,19,8,8
Gordonite,19.8.9,19,8,9
Xenotime-(Y),19.9.1,19,9,1
Florencite-(Ce),19.9.10,19,9,10
Florencite-(La),19.9.11,19,9,11
Florencite-(Nd),19.9.12,19,9,12
Kolbeckite,19.9.13,19,9,13
Churchite-(Y),19.9.2,19,9,2
Monazite-(Ce),19.9.3,19,9,3
Monazite-(La),19.9.4,19,9,4
Monazite-(Nd),19.9.5,19,9,5
Rhabdophane-(Ce),19.9.6,19,9,6
Rhabdophane-(La),19.9.7,19,9,7
Rhabdophane-(Nd),19.9.8,19,9,8
Vitusite-(Ce),19.9.9,19,9,9
Moissanite,2.1,2,,1
Haxonite,2.1,2,,10
Cohenite,2.11,2,,11
Roaldite,2.12,2,,12
Suessite,2.13,2,,13
Schreibersite,2.14,2,,14
Barringerite,2.15,2,,15
Perryite,2.16,2,,16
Sinoite,2.2,2,,2
Osbornite,2.3,2,,3
Tongbaite,2.4,2,,4
Carlsbergite,2.5,2,,5
Siderazot,2.6,2,,6
Gupeiite,2.7,2,,7
Xifengite,2.8,2,,8
Khamrabaevite,2.9,2,,9
Lammerite,20.1.1,20,1,1
Arhbarite,20.1.10,20,1,10
Lindackerite,20.1.11,20,1,11
Conichalcite,20.1.12,20,1,12
Liroconite,20.1.13,20,1,13
Ceruleite,20.1.14,20,1,14
Chenevixite,20.1.15,20,1,15
Arthurite,20.1.16,20,1,16
Olivenite,20.1.2,20,1,2
Clinoclase,20.1.3,20,1,3
Cornwallite,20.1.4,20,1,4
Cornubite,20.1.5,20,1,5
Chlorotile (of Frenzel),20.1.6,20,1,6
Geminite,20.1.7,20,1,7
Euchroite,20.1.8,20,1,8
Strashimirite,20.1.9,20,1,9
Erythrite,20.10.1,20,10,1
Smolyaninovite,20.10.10,20,10,10
Nickelaustinite,20.10.11,20,10,11
Cobaltaustinite,20.10.2,20,10,2
Roselite,20.10.3,20,10,3
Anorthoroselite,20.10.4,20,10,4
Wendwilsonite,20.10.5,20,10,5
Cobaltkoritnigite,20.10.6,20,10,6
Aerugite,20.10.7,20,10,7
Xanthiosite,20.10.8,20,10,8
Annabergite,20.10.9,20,10,9
Bearsite,20.2.1,20,2,1
Vladimirite,20.2.10,20,2,10
GuÃ©rinite,20.2.11,20,2,11
Ferrarisite,20.2.12,20,2,12
Rauenthalite,20.2.13,20,2,13
Phaunouxite,20.2.14,20,2,14
Mcnearite,20.2.15,20,2,15
Bergslagite,20.2.16,20,2,16
Adelite,20.2.17,20,2,17
Talmessite,20.2.18,20,2,18
Irhtemite,20.2.19,20,2,19
Brassite,20.2.2,20,2,2
Camgasite,20.2.20,20,2,20
Picropharmacolite,20.2.21,20,2,21
Bariopharmacosiderite,20.2.22,20,2,22
Rösslerite,20.2.3,20,2,3
Hörnesite,20.2.4,20,2,4
Weilite,20.2.5,20,2,5
Johnbaumite,20.2.6,20,2,6
Haidingerite,20.2.7,20,2,7
Pharmacolite,20.2.8,20,2,8
Sainfeldite,20.2.9,20,2,9
Adamite,20.3.1,20,3,1
Prosperite,20.3.10,20,3,10
Gaitite,20.3.11,20,3,11
Zincroselite,20.3.12,20,3,12
O'Danielite,20.3.13,20,3,13
Johillerite,20.3.14,20,3,14
Holdenite,20.3.15,20,3,15
Chudobaite,20.3.16,20,3,16
Chlorophoenicite,20.3.17,20,3,17
Lotharmeyerite,20.3.18,20,3,18
Metaköttigite,20.3.19,20,3,19
Paradamite,20.3.2,20,3,2
Ojuelaite,20.3.20,20,3,20
Fahleite,20.3.21,20,3,21
Keyite,20.3.22,20,3,22
Koritnigite,20.3.3,20,3,3
Legrandite,20.3.4,20,3,4
Warikahnite,20.3.5,20,3,5
Köttigite,20.3.6,20,3,6
Stranskiite,20.3.7,20,3,7
Philipsburgite,20.3.8,20,3,8
Austinite,20.3.9,20,3,9
Mansfieldite,20.4.1,20,4,1
Gerdtremmelite,20.4.10,20,4,10
Gasparite-(Ce),20.4.11,20,4,11
Chernovite-(Y),20.4.12,20,4,12
Agardite-(Y),20.4.13,20,4,13
Agardite-(La),20.4.14,20,4,14
Goudeyite,20.4.15,20,4,15
Retzian-(Ce),20.4.16,20,4,16
Retzian-(La),20.4.17,20,4,17
Retzian-(Nd),20.4.18,20,4,18
Bulachite,20.4.2,20,4,2
Pharmacoalumite,20.4.3,20,4,3
Luetheite,20.4.4,20,4,4
Arsenogoyazite,20.4.5,20,4,5
Arsenocrandallite,20.4.6,20,4,6
Arsenoflorencite-(Ce),20.4.7,20,4,7
Arsenoflorencite-(La),20.4.8,20,4,8
Arsenoflorencite-(Nd),20.4.9,20,4,9
Cafarsite,20.5.1,20,5,1
Ludlockite,20.5.10,20,5,10
Gabrielsonite,20.5.11,20,5,11
Carminite,20.5.12,20,5,12
Segnitite,20.5.13,20,5,13
Tsumcorite,20.5.14,20,5,14
Jamesite,20.5.15,20,5,15
Mawbyite,20.5.16,20,5,16
Arsenbrackenbuschite,20.5.17,20,5,17
Schultenite,20.5.2,20,5,2
Duftite,20.5.3,20,5,3
Bayldonite,20.5.4,20,5,4
Philipsbornite,20.5.5,20,5,5
Arsendescloizite,20.5.6,20,5,6
Helmutwinklerite,20.5.7,20,5,7
Thometzekite,20.5.8,20,5,8
Caryinite,20.5.9,20,5,9
Rooseveltite,20.6.1,20,6,1
Preisingerite,20.6.2,20,6,2
Arsenobismite,20.6.3,20,6,3
Atelestite,20.6.4,20,6,4
Mixite,20.6.5,20,6,5
Walpurgite,20.6.6,20,6,6
Trögerite,20.7.1,20,7,1
Uranospinite,20.7.10,20,7,10
Metaheinrichite,20.7.11,20,7,11
Heinrichite,20.7.12,20,7,12
Metalodèvite,20.7.13,20,7,13
Arsenuranospathite,20.7.14,20,7,14
Hallimondite,20.7.15,20,7,15
HÃ¼gelite,20.7.16,20,7,16
Asselbornite,20.7.17,20,7,17
Metakahlerite,20.7.18,20,7,18
Kahlerite,20.7.19,20,7,19
Natrouranospinite,20.7.2,20,7,2
Metakirchheimerite,20.7.20,20,7,20
Abernathyite,20.7.3,20,7,3
Metazeunerite,20.7.4,20,7,4
Zeunerite,20.7.5,20,7,5
MetanovÃ¡Äekite,20.7.6,20,7,6
HydronovÃ¡Äekite,20.7.7,20,7,7
Arsenuranylite,20.7.8,20,7,8
Metauranospinite,20.7.9,20,7,9
Sarkinite,20.8.1,20,8,1
Geigerite,20.8.10,20,8,10
Akrochordite,20.8.11,20,8,11
Manganohörnesite,20.8.12,20,8,12
Fluckite,20.8.13,20,8,13
Brandtite,20.8.14,20,8,14
Parabrandtite,20.8.15,20,8,15
Wallkilldellite,20.8.16,20,8,16
Berzeliite,20.8.17,20,8,17
Manganberzeliite,20.8.18,20,8,18
Magnesiochlorophoenicite,20.8.19,20,8,19
Eveite,20.8.2,20,8,2
Villyaellenite,20.8.20,20,8,20
Hematolite,20.8.21,20,8,21
Grischunite,20.8.22,20,8,22
Arsenoclasite,20.8.3,20,8,3
Flinkite,20.8.4,20,8,4
Jarosewichite,20.8.5,20,8,5
Allactite,20.8.6,20,8,6
Krautite,20.8.7,20,8,7
Synadelphite,20.8.8,20,8,8
Sterlinghillite,20.8.9,20,8,9
Angelellite,20.9.1,20,9,1
Kolfanite,20.9.10,20,9,10
Arseniosiderite,20.9.11,20,9,11
Yukonite,20.9.12,20,9,12
Dussertite,20.9.13,20,9,13
Liskeardite,20.9.14,20,9,14
Mapimite,20.9.15,20,9,15
Ogdensburgite,20.9.16,20,9,16
Walentaite,20.9.17,20,9,17
Scorodite,20.9.2,20,9,2
KaÅˆkite,20.9.3,20,9,3
Ferrisymplesite,20.9.4,20,9,4
Kaatialaite,20.9.5,20,9,5
Symplesite,20.9.6,20,9,6
Parasymplesite,20.9.7,20,9,7
Natropharmacosiderite,20.9.8,20,9,8
Pharmacosiderite,20.9.9,20,9,9
Metamunirite,21.1.1,21,1,1
Mcbirneyite,21.1.10,21,1,10
Fingerite,21.1.11,21,1,11
Volborthite,21.1.12,21,1,12
Tangeite,21.1.13,21,1,13
VÃ©signiÃ©ite,21.1.14,21,1,14
Lyonsite,21.1.15,21,1,15
Munirite,21.1.2,21,1,2
Barnesite,21.1.3,21,1,3
Bannermanite,21.1.4,21,1,4
Howardevansite,21.1.5,21,1,5
Huemulite,21.1.6,21,1,6
Blossite,21.1.7,21,1,7
Ziesite,21.1.8,21,1,8
Stoiberite,21.1.9,21,1,9
Metarossite,21.2.1,21,2,1
Melanovanadite,21.2.10,21,2,10
Grantsite,21.2.11,21,2,11
Hummerite,21.2.12,21,2,12
Metadelrioite,21.2.13,21,2,13
Delrioite,21.2.14,21,2,14
Straczekite,21.2.15,21,2,15
Gamagarite,21.2.16,21,2,16
Rossite,21.2.2,21,2,2
Metahewettite,21.2.3,21,2,3
Hewettite,21.2.4,21,2,4
Pintadoite,21.2.5,21,2,5
Hendersonite,21.2.6,21,2,6
Fernandinite,21.2.7,21,2,7
Pascoite,21.2.8,21,2,8
Sherwoodite,21.2.9,21,2,9
Steigerite,21.3.1,21,3,1
Mottramite,21.3.10,21,3,10
Descloizite,21.3.11,21,3,11
Dreyerite,21.3.12,21,3,12
Pucherite,21.3.13,21,3,13
Clinobisvanite,21.3.14,21,3,14
Schumacherite,21.3.15,21,3,15
Namibite,21.3.16,21,3,16
Pottsite,21.3.17,21,3,17
Duhamelite,21.3.18,21,3,18
Alvanite,21.3.2,21,3,2
Metaschoderite,21.3.3,21,3,3
Schoderite,21.3.4,21,3,4
Satpaevite,21.3.5,21,3,5
Vanalite,21.3.6,21,3,6
Wakefieldite-(Y),21.3.7,21,3,7
Wakefieldite-(Ce),21.3.8,21,3,8
Chervetite,21.3.9,21,3,9
Uvanite,21.4.1,21,4,1
Francevillite,21.4.10,21,4,10
Metavanuralite,21.4.11,21,4,11
Vanuralite,21.4.12,21,4,12
Curienite,21.4.13,21,4,13
Fritzscheite,21.4.14,21,4,14
Palenzonaite,21.4.15,21,4,15
Santafeite,21.4.16,21,4,16
Pyrobelonite,21.4.17,21,4,17
Brackebuschite,21.4.18,21,4,18
ÄŒechite,21.4.19,21,4,19
Vanuranylite,21.4.2,21,4,2
Heyite,21.4.20,21,4,20
Mounanaite,21.4.21,21,4,21
Schubnelite,21.4.22,21,4,22
Fervanite,21.4.23,21,4,23
Kazakhstanite,21.4.24,21,4,24
Bokite,21.4.25,21,4,25
Rusakovite,21.4.26,21,4,26
Kolovratite,21.4.27,21,4,27
Strelkinite,21.4.3,21,4,3
Carnotite,21.4.4,21,4,4
Margaritasite,21.4.5,21,4,5
Sengierite,21.4.6,21,4,6
Metatyuyamunite,21.4.7,21,4,7
Tyuyamunite,21.4.8,21,4,8
Rauvite,21.4.9,21,4,9
Amblygonite,22.1.1,22,1,1
Herderite,22.1.10,22,1,10
Isokite,22.1.11,22,1,11
Panasqueiraite,22.1.12,22,1,12
Babefphite,22.1.13,22,1,13
Fluellite,22.1.14,22,1,14
Minyulite,22.1.15,22,1,15
Morinite,22.1.16,22,1,16
BÃ¸ggildite,22.1.17,22,1,17
Fluorstrophite,22.1.18,22,1,18
Viitaniemiite,22.1.19,22,1,19
Lacroixite,22.1.2,22,1,2
Väyrynenite,22.1.20,22,1,20
Maxwellite,22.1.21,22,1,21
Wagnerite,22.1.22,22,1,22
Triplite,22.1.23,22,1,23
Magniotriplite,22.1.24,22,1,24
Zwieselite,22.1.25,22,1,25
Mcauslanite,22.1.26,22,1,26
Richellite,22.1.27,22,1,27
Svabite,22.1.28,22,1,28
Tilasite,22.1.29,22,1,29
Natrophosphate,22.1.3,22,1,3
Johnbaumite-M,22.1.30,22,1,30
Durangite,22.1.31,22,1,31
Nacaphite,22.1.5,22,1,5
Arctite,22.1.6,22,1,6
Nefedovite,22.1.7,22,1,7
Fluorapatite,22.1.9,22,1,9
Sampleite,22.2.1,22,2,1
Mimetite,22.2.10,22,2,10
Mimetite-M,22.2.11,22,2,11
Sahlinite,22.2.12,22,2,12
Georgiadesite,22.2.13,22,2,13
Vanadinite,22.2.14,22,2,14
Kombatite,22.2.15,22,2,15
Leningradite,22.2.16,22,2,16
Hedyphane,22.2.17,22,2,17
Nealite,22.2.18,22,2,18
Lavendulan,22.2.2,22,2,2
Chlorapatite,22.2.3,22,2,3
Turneaureite,22.2.4,22,2,4
Shubnikovite,22.2.5,22,2,5
Richelsdorfite,22.2.6,22,2,6
Alforsite,22.2.7,22,2,7
Morelandite,22.2.8,22,2,8
Pyromorphite,22.2.9,22,2,9
Parnauite,22.3.1,22,3,1
Kemmlitzite,22.3.10,22,3,10
Sanjuanite,22.3.11,22,3,11
Kribergite,22.3.12,22,3,12
Hotsonite,22.3.13,22,3,13
Weilerite,22.3.14,22,3,14
Tsumebite,22.3.15,22,3,15
Arsentsumebite,22.3.16,22,3,16
Hinsdalite,22.3.17,22,3,17
Hidalgoite,22.3.18,22,3,18
Orpheite,22.3.19,22,3,19
Ardealite,22.3.2,22,3,2
Coconinoite,22.3.20,22,3,20
Sasaite,22.3.21,22,3,21
Tristramite,22.3.22,22,3,22
Corkite,22.3.23,22,3,23
Beudantite,22.3.24,22,3,24
Diadochite,22.3.25,22,3,25
Sarmientite,22.3.26,22,3,26
BukovskÃ½ite,22.3.27,22,3,27
ZÃ½kaite,22.3.28,22,3,28
Tooeleite,22.3.29,22,3,29
Machatschkiite,22.3.3,22,3,3
Pitticite,22.3.30,22,3,30
Xiangjiangite,22.3.31,22,3,31
Clinotyrolite,22.3.4,22,3,4
Peisleyite,22.3.5,22,3,5
Chalcophyllite,22.3.6,22,3,6
Woodhouseite,22.3.7,22,3,7
Schlossmacherite,22.3.8,22,3,8
Svanbergite,22.3.9,22,3,9
Bradleyite,22.4.1,22,4,1
Voggite,22.4.10,22,4,10
Bonshtedtite,22.4.11,22,4,11
Kovdorskite,22.4.2,22,4,2
Carbonate-rich Hydroxylapatite,22.4.3,22,4,3
Carbonate-rich Fluorapatite,22.4.4,22,4,4
Tyrolite,22.4.5,22,4,5
Heneuite,22.4.6,22,4,6
Girvasite,22.4.7,22,4,7
Daqingshanite-(Ce),22.4.8,22,4,8
Gartrellite,22.4.9,22,4,9
Vauquelinite,22.5.1,22,5,1
Obradovicite-KCu,22.5.10,22,5,10
Melkovite,22.5.11,22,5,11
Rankachite,22.5.12,22,5,12
Olmsteadite,22.5.13,22,5,13
Johnwalkite,22.5.14,22,5,14
Embreyite,22.5.2,22,5,2
Cassedanneite,22.5.3,22,5,3
Fornacite,22.5.4,22,5,4
Molybdofornacite,22.5.5,22,5,5
Mendozavilite-NaFe,22.5.6,22,5,6
Paramendozavilite,22.5.7,22,5,7
Betpakdalite-CaCa,22.5.8,22,5,8
Betpakdalite-NaCa,22.5.9,22,5,9
Gebhardite,23.1,23,10,
Zimbabweite,23.11,23,11,
Rouseite,23.13,23,13,
Freedite,23.14,23,14,
Manganarsite,23.15,23,15,
Armangite,23.17,23,17,
